Date,Insertion_Order,Order_Goal_Type,Insertion_Order_Goal_Value,IO_Planned_Budget,IO_Start_Date,IO_End_Date,Advertiser_Currency,Line_Item_Name,LI_Goal,Line_Item_Type,Line_Item_Start_Date,Line_Item_End_Date,LI_Spends,Impressions,Clicks,Complete_Views_(Video)
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,2.300378,14,0,11
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,295.3445,1603,4,1491
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,2896.196,35148,93,31087
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,2751.954,18966,50,14902
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,41086.4,258045,75,206543
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,8813.239,46943,292,40269
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,1270.823,31323,2234,1373
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,273.74,1760,0,1539
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,2568.909,13098,68,11802
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_TVC_Id_Branding,CPM,154,2340829,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,4875.295,58040,176,49885
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_TVC_Id_Branding,CPM,154,2340829,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,3162.344,23228,101,18333
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_TVC_Id_Branding,CPM,154,2340829,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,47382.32,351290,100,275925
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_TVC_Id_Branding,CPM,154,2340829,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,20739.79,110191,658,94465
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_TVC_Id_Branding,CPM,154,2340829,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,1711.782,62120,3620,8
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_TVC_Id_Branding,CPM,154,2340829,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,431.5228,2851,1,2454
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_TVC_Id_Branding,CPM,154,2340829,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_NCR_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,2419.416,13624,67,12266
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_TVC_Id_Branding,CPM,130,690364,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,1158.575,12852,52,11181
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_TVC_Id_Branding,CPM,130,690364,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,807.114,7892,22,6319
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_TVC_Id_Branding,CPM,130,690364,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,12114.72,80704,22,68719
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_TVC_Id_Branding,CPM,130,690364,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,7739.386,50207,387,42401
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_TVC_Id_Branding,CPM,130,690364,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,546.7723,13583,858,678
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_TVC_Id_Branding,CPM,130,690364,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,20.45556,128,0,112
4/4/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_TVC_Id_Branding,CPM,130,690364,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_PUN_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,865.431,5481,21,4839
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,327.6859,4011,56,1351
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,1072.357,8820,26,7365
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,13298.41,105911,20,84206
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,8232.212,50222,364,42093
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,607.1739,43257,1572,8
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,44.54616,264,0,219
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_TVC_Id_Branding,CPM,132,731431,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_BLR_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,907.8335,5310,32,4661
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,829.1399,10067,74,8608
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,365.5987,3423,8,2708
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,15364.56,111602,33,88032
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,12466.84,79553,637,62195
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,244.301,23396,709,1
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,1.723523,12,0,7
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_TVC_Id_Branding,CPM,136,866563,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_CHE_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,384.3038,2348,16,2034
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_TVC_Id_Branding,CPM,116,162775,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,212.5525,3008,39,1165
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_TVC_Id_Branding,CPM,116,162775,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,156.4182,1881,7,1446
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_TVC_Id_Branding,CPM,116,162775,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,2485.743,18445,4,15185
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_TVC_Id_Branding,CPM,116,162775,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,2578.818,17982,183,14275
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_TVC_Id_Branding,CPM,116,162775,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_COB_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,101.8235,637,3,530
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_TVC_Id_Branding,CPM,149,687779,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,880.8614,10601,216,4440
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_TVC_Id_Branding,CPM,149,687779,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,95.38151,905,1,743
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_TVC_Id_Branding,CPM,149,687779,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,12332.03,115421,53,85459
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_TVC_Id_Branding,CPM,149,687779,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,8348.685,51882,440,41258
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_TVC_Id_Branding,CPM,149,687779,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,550.7472,34198,1458,14
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_TVC_Id_Branding,CPM,149,687779,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,184.392,1247,0,1024
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_TVC_Id_Branding,CPM,149,687779,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_HYD_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,924.7825,5519,48,4591
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_TVC_Id_Branding,CPM,117,519092,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,707.6642,8135,45,6105
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_TVC_Id_Branding,CPM,117,519092,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,764.5218,9553,37,6783
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_TVC_Id_Branding,CPM,117,519092,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,6397.248,44330,22,38034
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_TVC_Id_Branding,CPM,117,519092,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,7947.919,70071,738,56775
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_TVC_Id_Branding,CPM,117,519092,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,600.8857,28782,1844,205
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_TVC_Id_Branding,CPM,117,519092,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,13.05554,85,0,75
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_TVC_Id_Branding,CPM,117,519092,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_JAI_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,872.0709,7694,53,6543
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,872.1184,9630,61,7822
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,2068.795,15376,66,11792
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,7653.79,51829,7,44391
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,13628.33,79535,573,67350
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,411.3927,15738,1074,517
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_RMKT_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,1.773159,10,0,9
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_TVC_Id_Branding,CPM,136,918451,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_KOL_18-44_Top20HHI_RMKT_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,264.6657,1415,12,1303
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_All_OTT_TVC_Id_Branding_LI,83%,Real-time bidding (Video),4/1/2025,4/30/2025,2268.919,24084,72,21662
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_GoogleCustomAudience_SkipInstream_YT_TVC_Id_Branding_LI,65%,YouTube & partners,4/1/2025,4/30/2025,3490.622,23688,95,18111
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_CTV_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,33270.35,226133,42,180485
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_GoogleCustomAudience_TFNonskip_YT_TVC_Id_Branding_LI,80%,YouTube & partners,4/1/2025,4/30/2025,9811.896,51987,330,44152
4/5/2025,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_TVC_Id_Branding,CPM,173,1686999,4/1/2025,4/30/2025,INR,IN_DV360_Plixlife_Female_PineappleP2_1stApr2025_MMR_18-44_Top20HHI_RMKT_All_DGen_TVC_Id_Branding_LI,6%,Demand Gen,4/1/2025,4/30/2025,1734.403,68281,3831,54
